item_id,page,from_store_number,from_store_name,to_store_number,to_store_name,sku,description,style_color,vendor,vendor_sku,category_code,category_name,from_mtd_turns_raw,from_mtd_turns,to_mtd_turns_raw,to_mtd_turns,size_grid,quantity_breakdown_json,total_quantity,report_total_quantity
237,48,14,UNLIMITED METROMALL,5,UNLIMITED FORHIM,160152WHBK,ZapDpPtAm6LoEAGL 2,PLAN/BLAN,CWIT,160152_WHITE BLACK,541,Zap.Deportivo Hombre,"0,0",0.0,"0,0",0.0,050 | 060 | 070 | 080 | 090 | 100 | 110 | 120 | 130 | 140 | M,"[{""row"": """", ""column"": ""090"", ""quantity"": 1}]",1,1
238,48,14,UNLIMITED METROMALL,5,UNLIMITED FORHIM,KUM1WH,ZapPtAm6PuAEGLE 6,PLAN/BLAN,CWIT,KUM1_WHITE,553,Zap Deportivo Niño,"0,0",0.0,"2,4",2.4,050 | 055 | 060 | 065 | 070 | 075 | 080 | 085 | 090 | 095 | 100 | 105 | 110 | 120 | M | 115 | 130 | 4,"[{""row"": """", ""column"": ""100"", ""quantity"": 1}]",1,1
239,48,14,UNLIMITED METROMALL,5,UNLIMITED FORHIM,M120A904YBN,BotinTaAm4PuLOREN Z,TCON/CAFE,CWIT,M120A904Y_BROWN,526,Bota Vestir PU Homb,"0,0",0.0,"0,0",0.0,050 | 055 | 060 | 065 | 070 | 075 | 080 | 085 | 090 | 095 | 100 | 105 | 110 | 120 | M | 115 | 130 | 4,"[{""row"": """", ""column"": ""070"", ""quantity"": 1}]",1,1
240,48,14,UNLIMITED METROMALL,5,UNLIMITED FORHIM,M265B2305JBN,BotiTcAm3PuCAMP 2,TACO/CAFE,CWIT,M265B2305J_BROWN,526,Bota Vestir PU Homb,"0,0",0.0,"0,0",0.0,050 | 060 | 070 | 080 | 090 | 100 | 110 | 120 | 130 | 140 | M,"[{""row"": """", ""column"": ""070"", ""quantity"": 2}]",2,2
241,48,14,UNLIMITED METROMALL,5,UNLIMITED FORHIM,JK688BK,ZapMetRedPenKADI 6,TACO/NEGR,FJIN,JK688_BLACK PU,511,Zap Vest PU Tacon H,"0,0",0.0,"0,0",0.0,34 | 35 | 36 | 37 | 38 | 39 | 40 | 41 | 42 | 43 | 44 | 45 | 46 | M | 32 | 33,"[{""row"": """", ""column"": ""42"", ""quantity"": 1}]",1,1
242,48,14,UNLIMITED METROMALL,5,UNLIMITED FORHIM,B8802WHGN,ZapDpAm6RedJOIA 5,PLAN/VERD,FSAR,B8802_WHITE GREEN,541,Zap.Deportivo Hombre,"0,0",0.0,"0,0",0.0,34 | 35 | 36 | 37 | 38 | 39 | 40 | 41 | 42 | 43 | 44 | 45 | 46 | M | 32 | 33,"[{""row"": """", ""column"": ""44"", ""quantity"": 1}]",1,1
243,48,14,UNLIMITED METROMALL,5,UNLIMITED FORHIM,XW28330BN,ZapTaAm4CosLOREN 3,TACO/CAFE,GNEW,XW28330_BROWN,513,Zap Casl PU Tacon H,"0,0",0.0,"0,0",0.0,050 | 055 | 060 | 065 | 070 | 075 | 080 | 085 | 090 | 095 | 100 | 105 | 110 | 120 | M | 115 | 130 | 4,"[{""row"": """", ""column"": ""075"", ""quantity"": 1}]",1,1
244,48,14,UNLIMITED METROMALL,5,UNLIMITED FORHIM,PD3249926BK,ZapPtMetCosPuLOREN 1,PLAN/NEGR,GVIT,PD3249926_BLACK,513,Zap Casl PU Tacon H,"0,0",0.0,"0,0",0.0,050 | 055 | 060 | 065 | 070 | 075 | 080 | 085 | 090 | 095 | 100 | 105 | 110 | 120 | M | 115 | 130 | 4,"[{""row"": """", ""column"": ""075"", ""quantity"": 1}]",1,1
245,49,14,UNLIMITED METROMALL,5,UNLIMITED FORHIM,PD3249926CF,ZapPtMetCosPuLOREN 1,PLAN/CAFE,GVIT,PD3249926_COFFEE,513,Zap Casl PU Tacon H,"0,0",0.0,"0,0",0.0,050 | 055 | 060 | 065 | 070 | 075 | 080 | 085 | 090 | 095 | 100 | 105 | 110 | 120 | M | 115 | 130 | 4,"[{""row"": """", ""column"": ""070"", ""quantity"": 1}]",1,1
246,49,14,UNLIMITED METROMALL,5,UNLIMITED FORHIM,PX308411BK,ZapPtAm4CosPuLOREN 3,PLAN/NEGR,GVIT,PX308411_BLACK,514,Zap Casl Pu Plant,"0,0",0.0,"0,0",0.0,050 | 055 | 060 | 065 | 070 | 075 | 080 | 085 | 090 | 095 | 100 | 105 | 110 | 120 | M | 115 | 130 | 4,"[{""row"": """", ""column"": ""060"", ""quantity"": 1}]",1,1
247,49,14,UNLIMITED METROMALL,5,UNLIMITED FORHIM,PX310941BK,ZapPtMetCosPuLOREN 1,PLAN/NEGR,GVIT,PX310941_BLACK,514,Zap Casl Pu Plant,"0,0",0.0,"0,0",0.0,050 | 055 | 060 | 065 | 070 | 075 | 080 | 085 | 090 | 095 | 100 | 105 | 110 | 120 | M | 115 | 130 | 4,"[{""row"": """", ""column"": ""065"", ""quantity"": 1}]",1,1
248,49,14,UNLIMITED METROMALL,5,UNLIMITED FORHIM,PY309632BK,ZapPtAm4LisLOREN 3,PLAN/NEGR,GVIT,PY309632_BLACK,514,Zap Casl Pu Plant,"0,0",0.0,"0,0",0.0,050 | 055 | 060 | 065 | 070 | 075 | 080 | 085 | 090 | 095 | 100 | 105 | 110 | 120 | M | 115 | 130 | 4,"[{""row"": """", ""column"": ""070"", ""quantity"": 1}]",1,1
249,49,14,UNLIMITED METROMALL,5,UNLIMITED FORHIM,PY309671BK,ZapPtMetLisPuLOREN Z,PLAN/NEGR,GVIT,PY309671_BLACK,514,Zap Casl Pu Plant,"0,0",0.0,"0,0",0.0,050 | 055 | 060 | 065 | 070 | 075 | 080 | 085 | 090 | 095 | 100 | 105 | 110 | 120 | M | 115 | 130 | 4,"[{""row"": """", ""column"": ""080"", ""quantity"": 1}]",1,1
250,49,14,UNLIMITED METROMALL,5,UNLIMITED FORHIM,YSZ100117BKPU,ZapTaMetPuLOREN 5,TACO/NEGR,GYUS,YSZ100117_BLACK PU,511,Zap Vest PU Tacon H,"0,0",0.0,"0,0",0.0,050 | 055 | 060 | 065 | 070 | 075 | 080 | 085 | 090 | 095 | 100 | 105 | 110 | 120 | M | 115 | 130 | 4,"[{""row"": """", ""column"": ""070"", ""quantity"": 1}]",1,1
251,49,14,UNLIMITED METROMALL,5,UNLIMITED FORHIM,YSZHD2313BKPU,ZapTaMetPuLOREN 5,TACO/NEGR,GYUS,YSZHD2313_BLACK PU,511,Zap Vest PU Tacon H,"0,0",0.0,"0,0",0.0,050 | 055 | 060 | 065 | 070 | 075 | 080 | 085 | 090 | 095 | 100 | 105 | 110 | 120 | M | 115 | 130 | 4,"[{""row"": """", ""column"": ""060"", ""quantity"": 1}]",1,1
252,49,14,UNLIMITED METROMALL,5,UNLIMITED FORHIM,YSZHD232BKPU,ZapTaAm4PuLOREN 5,TACO/NEGR,GYUS,YSZHD232_BLACK PU,511,Zap Vest PU Tacon H,"0,0",0.0,"0,0",0.0,050 | 055 | 060 | 065 | 070 | 075 | 080 | 085 | 090 | 095 | 100 | 105 | 110 | 120 | M | 115 | 130 | 4,"[{""row"": """", ""column"": ""080"", ""quantity"": 1}]",1,1
253,49,14,UNLIMITED METROMALL,5,UNLIMITED FORHIM,YSZHD237BKPT,ZapTaAm5ChaLOREN 5,TACO/NEGR,GYUS,YSZHD237_BLACK PATEN,511,Zap Vest PU Tacon H,"0,0",0.0,"0,0",0.0,050 | 055 | 060 | 065 | 070 | 075 | 080 | 085 | 090 | 095 | 100 | 105 | 110 | 120 | M | 115 | 130 | 4,"[{""row"": """", ""column"": ""085"", ""quantity"": 1}]",1,1
254,49,14,UNLIMITED METROMALL,5,UNLIMITED FORHIM,YSZHD239BKPT,ZapTaAm4ChaLOREN 5,TACO/NEGR,GYUS,YSZHD239_BLACK PATEN,511,Zap Vest PU Tacon H,"0,0",0.0,"0,0",0.0,050 | 055 | 060 | 065 | 070 | 075 | 080 | 085 | 090 | 095 | 100 | 105 | 110 | 120 | M | 115 | 130 | 4,"[{""row"": """", ""column"": ""100"", ""quantity"": 1}]",1,1
255,50,14,UNLIMITED METROMALL,5,UNLIMITED FORHIM,HANHOBK,ZapTcAm5CueWESTF 5,TCON/NEGR,IDLO,HANHO_BLACK,503,Zap Casl Cuero Tacon,"0,0",0.0,"0,0",0.0,36 | 37 | 38 | 39 | 40 | 40.5 | 41 | 42 | 42.5 | 43 | 44 | 44.5 | 45 | 41.5,"[{""row"": """", ""column"": ""39"", ""quantity"": 1}]",1,1
256,50,14,UNLIMITED METROMALL,5,UNLIMITED FORHIM,DR303BK,ZapTmMetCueDSEEK Y,TMED/NEGR,LCPC,DR303_BLACK,511,Zap Vest PU Tacon H,"0,0",0.0,"0,0",0.0,050 | 055 | 060 | 065 | 070 | 075 | 080 | 085 | 090 | 095 | 100 | 105 | 110 | 120 | M | 115 | 130 | 4,"[{""row"": """", ""column"": ""075"", ""quantity"": 1}]",1,1
257,50,14,UNLIMITED METROMALL,5,UNLIMITED FORHIM,DR739TN,ZapTmMetCuerDSEEK 6,TMED/TAN,LCPC,DR739_TAN,511,Zap Vest PU Tacon H,"0,0",0.0,"0,0",0.0,050 | 055 | 060 | 065 | 070 | 075 | 080 | 085 | 090 | 095 | 100 | 105 | 110 | 120 | M | 115 | 130 | 4,"[{""row"": """", ""column"": ""100"", ""quantity"": 1}]",1,1
258,50,14,UNLIMITED METROMALL,5,UNLIMITED FORHIM,DR804BK,ZapTmMetCueDSEEK 6,TMED/NEGR,LCPC,DR804_BLACK,511,Zap Vest PU Tacon H,"0,0",0.0,"0,0",0.0,050 | 055 | 060 | 065 | 070 | 075 | 080 | 085 | 090 | 095 | 100 | 105 | 110 | 120 | M | 115 | 130 | 4,"[{""row"": """", ""column"": ""070"", ""quantity"": 1}]",1,1
259,50,14,UNLIMITED METROMALL,5,UNLIMITED FORHIM,901021MKBHBK,ZapTaAm5CueCLAUDI 1,TACO/MOKA,MLUG,901021_MOKA BRUS BLK,501,Zap Vest Cuero Tacon,"0,0",0.0,"0,0",0.0,050 | 055 | 060 | 065 | 070 | 075 | 080 | 085 | 090 | 095 | 100 | 105 | 110 | 120 | M | 115 | 130 | 4,"[{""row"": """", ""column"": ""110"", ""quantity"": 1}]",1,1
260,51,14,UNLIMITED METROMALL,6,UNLIMITED Centro,992BN,ZapDpPtAm5LonEAGLE 1,PLAN/CAFE,CWIT,992_BROWN,541,Zap.Deportivo Hombre,"3,4",3.4,"0,0",0.0,050 | 055 | 060 | 065 | 070 | 075 | 080 | 085 | 090 | 095 | 100 | 105 | 110 | 120 | M | 115 | 130 | 4,"[{""row"": """", ""column"": ""075"", ""quantity"": 1}]",1,1
261,51,14,UNLIMITED METROMALL,6,UNLIMITED Centro,HIGHTOPBKGY,ZapDpPtAm9PuEAGLE 1,PLAN/NEGR,CWIT,HIGHTOP_BLACK GRAY,541,Zap.Deportivo Hombre,"0,0",0.0,"0,0",0.0,050 | 055 | 060 | 065 | 070 | 075 | 080 | 085 | 090 | 095 | 100 | 105 | 110 | 120 | M | 115 | 130 | 4,"[{""row"": """", ""column"": ""085"", ""quantity"": 1}]",1,1
262,51,14,UNLIMITED METROMALL,6,UNLIMITED Centro,KUM1WH,ZapPtAm6PuAEGLE 6,PLAN/BLAN,CWIT,KUM1_WHITE,553,Zap Deportivo Niño,"0,0",0.0,"0,0",0.0,050 | 055 | 060 | 065 | 070 | 075 | 080 | 085 | 090 | 095 | 100 | 105 | 110 | 120 | M | 115 | 130 | 4,"[{""row"": """", ""column"": ""090"", ""quantity"": 1}]",1,1
263,51,14,UNLIMITED METROMALL,6,UNLIMITED Centro,MENSKATEWHNV,ZapDpPtAm6PuEAGLE 1,PLAN/BLAN,CWIT,MENSKATE_WHITE NAVY,541,Zap.Deportivo Hombre,"0,0",0.0,"0,0",0.0,050 | 055 | 060 | 065 | 070 | 075 | 080 | 085 | 090 | 095 | 100 | 105 | 110 | 120 | M | 115 | 130 | 4,"[{""row"": """", ""column"": ""080"", ""quantity"": 1}]",1,1
264,51,14,UNLIMITED METROMALL,6,UNLIMITED Centro,OBTNEDWH,ZapPtAm5PuAEGLE 6,PLAN/BLAN,CWIT,OBTNED_WHITE,553,Zap Deportivo Niño,"0,0",0.0,"0,0",0.0,025 | 030 | 035 | 040 | 045 | 050 | 055 | 060 | 065 | 070 | 075 | 080 | 085 | 090 | 095 | 100 | 105 | 110,"[{""row"": """", ""column"": ""075"", ""quantity"": 1}]",1,1
265,51,14,UNLIMITED METROMALL,6,UNLIMITED Centro,PD3249931CF,ZapPtMetLisPuLOREN 1,PLAN/CAFE,GVIT,PD3249931_COFFEE,514,Zap Casl Pu Plant,"0,0",0.0,"0,0",0.0,050 | 055 | 060 | 065 | 070 | 075 | 080 | 085 | 090 | 095 | 100 | 105 | 110 | 120 | M | 115 | 130 | 4,"[{""row"": """", ""column"": ""060"", ""quantity"": 1}, {""row"": """", ""column"": ""080"", ""quantity"": 1}]",2,2
266,51,14,UNLIMITED METROMALL,6,UNLIMITED Centro,PX308411BK,ZapPtAm4CosPuLOREN 3,PLAN/NEGR,GVIT,PX308411_BLACK,514,Zap Casl Pu Plant,"0,0",0.0,"0,0",0.0,050 | 055 | 060 | 065 | 070 | 075 | 080 | 085 | 090 | 095 | 100 | 105 | 110 | 120 | M | 115 | 130 | 4,"[{""row"": """", ""column"": ""070"", ""quantity"": 1}]",1,1
267,51,14,UNLIMITED METROMALL,6,UNLIMITED Centro,YSZ100115CFPU,ZapTaAm4PuLOREN 5,TACO/CAFE,GYUS,YSZ100115_COFFEE PU,511,Zap Vest PU Tacon H,"0,0",0.0,"0,0",0.0,050 | 055 | 060 | 065 | 070 | 075 | 080 | 085 | 090 | 095 | 100 | 105 | 110 | 120 | M | 115 | 130 | 4,"[{""row"": """", ""column"": ""085"", ""quantity"": 1}]",1,1
268,51,14,UNLIMITED METROMALL,6,UNLIMITED Centro,YSZ80026CFPU,ZapTaAm4PuLOREN 5,TACO/CAFE,GYUS,YSZ80026_COFFEE PU,511,Zap Vest PU Tacon H,"0,0",0.0,"0,0",0.0,050 | 055 | 060 | 065 | 070 | 075 | 080 | 085 | 090 | 095 | 100 | 105 | 110 | 120 | M | 115 | 130 | 4,"[{""row"": """", ""column"": ""075"", ""quantity"": 1}]",1,1
269,51,14,UNLIMITED METROMALL,6,UNLIMITED Centro,ZHCF10002BN,ZapPtAm4LisLOREN 6,PLAN/CAFE,GYUS,ZHCF10002_BROWN,514,Zap Casl Pu Plant,"0,0",0.0,"0,0",0.0,050 | 055 | 060 | 065 | 070 | 075 | 080 | 085 | 090 | 095 | 100 | 105 | 110 | 120 | M | 115 | 130 | 4,"[{""row"": """", ""column"": ""100"", ""quantity"": 1}]",1,1
270,52,14,UNLIMITED METROMALL,6,UNLIMITED Centro,325571BK,ZapPtMetPuLOREN 1,PLAN/NEGR,HUPS,325571_BLACK,514,Zap Casl Pu Plant,"0,0",0.0,"0,0",0.0,050 | 055 | 060 | 065 | 070 | 075 | 080 | 085 | 090 | 095 | 100 | 105 | 110 | 120 | M | 115 | 130 | 4,"[{""row"": """", ""column"": ""080"", ""quantity"": 1}]",1,1
271,52,14,UNLIMITED METROMALL,6,UNLIMITED Centro,BX7WHGYBK,ZapDpPtAm6PuEAGLE 1,PLAN/TRIC,MBUC,BX7_WHITE GRAY BLACK,553,Zap Deportivo Niño,"0,0",0.0,"0,0",0.0,050 | 060 | 070 | 080 | 090 | 100 | 110 | 120 | 130 | 140 | M,"[{""row"": """", ""column"": ""050"", ""quantity"": 1}]",1,1
272,52,14,UNLIMITED METROMALL,6,UNLIMITED Centro,MT9MRNWHBK,ZapDpPtAm6PuEAGLE 1,PLAN/AZUL,MBUC,MT9_MARINO WHT BLK,553,Zap Deportivo Niño,"0,0",0.0,"0,0",0.0,050 | 060 | 070 | 080 | 090 | 100 | 110 | 120 | 130 | 140 | M,"[{""row"": """", ""column"": ""070"", ""quantity"": 1}]",1,1
273,52,14,UNLIMITED METROMALL,6,UNLIMITED Centro,THOMMBN,ZapDpPtAm6PuEAGLE 1,PLAN/CAFE,MBUC,THOMM_BROWN,553,Zap Deportivo Niño,"0,0",0.0,"0,0",0.0,050 | 060 | 070 | 080 | 090 | 100 | 110 | 120 | 130 | 140 | M,"[{""row"": """", ""column"": ""070"", ""quantity"": 1}]",1,1
274,52,14,UNLIMITED METROMALL,6,UNLIMITED Centro,ZURICHLECGMRN,ZapDpPtAm5PuEAGLE 1,PLAN/LATE,MBUC,ZURICH_LATE COG MRN,553,Zap Deportivo Niño,"0,0",0.0,"0,0",0.0,050 | 060 | 070 | 080 | 090 | 100 | 110 | 120 | 130 | 140 | M,"[{""row"": """", ""column"": ""080"", ""quantity"": 1}]",1,1
275,52,14,UNLIMITED METROMALL,6,UNLIMITED Centro,981KDBKGY,ZapDpPtAm7PuDKDA U,PLAN/KIDS,MDKD,981 KIDS_BLACK GRAY,553,Zap Deportivo Niño,"0,0",0.0,"0,0",0.0,025 | 030 | 035 | 040 | 045 | 050 | 055 | 060 | 065 | 070 | 075 | 080 | 085 | 090 | 095 | 100 | 105 | 110,"[{""row"": """", ""column"": ""055"", ""quantity"": 1}]",1,1
276,52,14,UNLIMITED METROMALL,6,UNLIMITED Centro,286HBK,ZapPtVelcCuerLOREN W,PLAN/NEGR,MHUR,286_BLACK CUERO,504,Zap Casl Cuero Plant,"0,0",0.0,"0,0",0.0,050 | 055 | 060 | 065 | 070 | 075 | 080 | 085 | 090 | 095 | 100 | 105 | 110 | 120 | M | 115 | 130 | 4,"[{""row"": """", ""column"": ""055"", ""quantity"": 1}]",1,1
277,52,14,UNLIMITED METROMALL,6,UNLIMITED Centro,720NVYLRD,BotaPtMetHulTOPMO W,PLAN/KIDS,MILO,720_NAVY YELLOW RED,552,Botas Niño,"0,0",0.0,"0,0",0.0,050 | 060 | 070 | 080 | 090 | 100 | 110 | 120 | 130 | 140 | M,"[{""row"": """", ""column"": ""070"", ""quantity"": 1}, {""row"": """", ""column"": ""090"", ""quantity"": 1}]",2,2
278,52,14,UNLIMITED METROMALL,6,UNLIMITED Centro,042KDDGY,ZapDpPtMetLonEAGLE W,PLAN/KIDS,MITE,042_KIDS DARK GREY,553,Zap Deportivo Niño,"0,0",0.0,"0,0",0.0,1 | 1.5 | 2 | 2.5 | 3 | 3.5 | 4.5 | 5 | 5.5 | 6 | 10 | 11 | 12 | 12.5 | 13 | 10.5 | 11.5 | 13.5,"[{""row"": """", ""column"": ""12"", ""quantity"": 1}]",1,1
279,52,14,UNLIMITED METROMALL,6,UNLIMITED Centro,10080KCF,BotiAm4CuerCLAUDI W,TCON/CAFE,MKIN,10080_COFFEE,522,Bota Casual Cuero H,"0,0",0.0,"0,0",0.0,050 | 055 | 060 | 065 | 070 | 075 | 080 | 085 | 090 | 095 | 100 | 105 | 110 | 120 | M | 115 | 130 | 4,"[{""row"": """", ""column"": ""105"", ""quantity"": 1}]",1,1
280,53,14,UNLIMITED METROMALL,6,UNLIMITED Centro,14162NVWHRD,ZapDpPtAm6PuLOREN 1,PLAN/AZUL,MKIN,14162_NAVY WHITE RED,541,Zap.Deportivo Hombre,"0,0",0.0,"0,0",0.0,065 | 070 | 075 | 080 | 085 | 090 | 095 | 100 | 105 | 110 | 115 | 120 | 130 | 140 | 150 | 060 | 050 | 040,"[{""row"": """", ""column"": ""075"", ""quantity"": 1}]",1,1
281,53,14,UNLIMITED METROMALL,6,UNLIMITED Centro,450601WHNV,ZapDpPtAm6PuLOREN 1,PLAN/BLAN,MKIN,450601_WHITE NAVY,541,Zap.Deportivo Hombre,"0,0",0.0,"0,0",0.0,065 | 070 | 075 | 080 | 085 | 090 | 095 | 100 | 105 | 110 | 115 | 120 | 130 | 140 | 150 | 060 | 050 | 040,"[{""row"": """", ""column"": ""070"", ""quantity"": 1}]",1,1
282,53,14,UNLIMITED METROMALL,6,UNLIMITED Centro,5222KCF,BotiAm7CuerCLAUDI W,PLAN/CAFE,MKIN,5222_COFFEE,522,Bota Casual Cuero H,"0,0",0.0,"0,0",0.0,050 | 055 | 060 | 065 | 070 | 075 | 080 | 085 | 090 | 095 | 100 | 105 | 110 | 120 | M | 115 | 130 | 4,"[{""row"": """", ""column"": ""105"", ""quantity"": 1}]",1,1
283,53,14,UNLIMITED METROMALL,6,UNLIMITED Centro,6012KCF,BotiAm6CuerCLAUD W,PLAN/CAFE,MKIN,6012_COFFEE,522,Bota Casual Cuero H,"0,0",0.0,"0,0",0.0,050 | 055 | 060 | 065 | 070 | 075 | 080 | 085 | 090 | 095 | 100 | 105 | 110 | 120 | M | 115 | 130 | 4,"[{""row"": """", ""column"": ""075"", ""quantity"": 1}]",1,1
284,53,14,UNLIMITED METROMALL,6,UNLIMITED Centro,901018MKBHBK,ZapTaAm5CueCLAUDI 1,TACO/CAFE,MLUG,901018_MOKA BRUS BLK,501,Zap Vest Cuero Tacon,"0,0",0.0,"0,0",0.0,050 | 055 | 060 | 065 | 070 | 075 | 080 | 085 | 090 | 095 | 100 | 105 | 110 | 120 | M | 115 | 130 | 4,"[{""row"": """", ""column"": ""100"", ""quantity"": 1}]",1,1
285,53,14,UNLIMITED METROMALL,6,UNLIMITED Centro,901023BK,ZapTaMetHeCueCLAUD 1,TACO/NEGR,MLUG,901023_BLACK,501,Zap Vest Cuero Tacon,"0,0",0.0,"0,0",0.0,050 | 055 | 060 | 065 | 070 | 075 | 080 | 085 | 090 | 095 | 100 | 105 | 110 | 120 | M | 115 | 130 | 4,"[{""row"": """", ""column"": ""110"", ""quantity"": 1}]",1,1
286,53,14,UNLIMITED METROMALL,6,UNLIMITED Centro,901025MKBHBK,ZapTaAm4CueCLAUD 1,TACO/MOKA,MLUG,901025_MOKA BRUS BLK,501,Zap Vest Cuero Tacon,"4,8",4.8,"0,0",0.0,050 | 055 | 060 | 065 | 070 | 075 | 080 | 085 | 090 | 095 | 100 | 105 | 110 | 120 | M | 115 | 130 | 4,"[{""row"": """", ""column"": ""110"", ""quantity"": 1}]",1,1
287,53,14,UNLIMITED METROMALL,6,UNLIMITED Centro,901025ZHBHBK,ZapTaAm4CueCLAUD 1,TACO/ZANA,MLUG,901025_ZANAH BRU BLK,501,Zap Vest Cuero Tacon,"0,0",0.0,"0,0",0.0,050 | 055 | 060 | 065 | 070 | 075 | 080 | 085 | 090 | 095 | 100 | 105 | 110 | 120 | M | 115 | 130 | 4,"[{""row"": """", ""column"": ""110"", ""quantity"": 1}]",1,1
288,53,14,UNLIMITED METROMALL,6,UNLIMITED Centro,901027MILBHMA,ZapTaAm4CueCLAUDI 1,TACO/MIEL,MLUG,901027_MIEL BH MARRO,501,Zap Vest Cuero Tacon,"0,0",0.0,"0,0",0.0,050 | 055 | 060 | 065 | 070 | 075 | 080 | 085 | 090 | 095 | 100 | 105 | 110 | 120 | M | 115 | 130 | 4,"[{""row"": """", ""column"": ""110"", ""quantity"": 1}]",1,1
289,53,14,UNLIMITED METROMALL,6,UNLIMITED Centro,2750GYWH,ZapDpAm6LonSUPER W,PLAN/GRIS,MSAR,2750_GREY WHITE,541,Zap.Deportivo Hombre,"0,0",0.0,"0,0",0.0,35 | 35.5 | 36 | 36.5 | 37 | 37.5 | 38 | 38.5 | 39 | 39.5 | 40 | 40.5 | 41 | 41.5 | 42,"[{""row"": """", ""column"": ""41.5"", ""quantity"": 1}]",1,1
290,54,14,UNLIMITED METROMALL,6,UNLIMITED Centro,784064BBNJV,ZapPtBroCueKARST W,PLAN/CAFE,MVAL,784064B_BROWN JOVEN,553,Zap Deportivo Niño,"0,0",0.0,"0,0",0.0,20 | 21 | 22 | 23 | 24 | 25 | 26 | 27 | 28 | 29 | 30 | 31 | 32 | 33 | 34 | 35 | 36 | 37,"[{""row"": """", ""column"": ""37"", ""quantity"": 1}]",1,1
291,54,14,UNLIMITED METROMALL,6,UNLIMITED Centro,933011BBLWHKD,ZapDpPtAm5LonKIDCR W,PLAN/KIDS,MVAL,933011B_BLUE WHITE,553,Zap Deportivo Niño,"0,0",0.0,"0,0",0.0,20 | 21 | 22 | 23 | 24 | 25 | 26 | 27 | 28 | 29 | 30 | 31 | 32 | 33 | 34 | 35 | 36 | 37,"[{""row"": """", ""column"": ""28"", ""quantity"": 1}]",1,1
292,54,14,UNLIMITED METROMALL,6,UNLIMITED Centro,UH058BLKWH,ZapDpPtAm6LonURBAN Z,PLAN/NEGR,PCAR,UH058_BLACK WHITE,541,Zap.Deportivo Hombre,"0,0",0.0,"0,0",0.0,050 | 055 | 060 | 065 | 070 | 075 | 080 | 085 | 090 | 095 | 100 | 105 | 110 | 120 | M | 115 | 130 | 4,"[{""row"": """", ""column"": ""075"", ""quantity"": 2}]",2,2
293,55,14,UNLIMITED METROMALL,12,UNLIMITED MEGAMALLSP,EVER614BK,ZapDpPmAm5PuCAMP 2,PMED/NEGR,CEVE,EVER614_BLACK,541,Zap.Deportivo Hombre,"0,0",0.0,"0,0",0.0,050 | 060 | 070 | 080 | 090 | 100 | 110 | 120 | 130 | 140 | M,"[{""row"": """", ""column"": ""070"", ""quantity"": 1}]",1,1
294,55,14,UNLIMITED METROMALL,12,UNLIMITED MEGAMALLSP,EVER614WH,ZapDpPmAm5PuCAMP 2,PMED/BLAN,CEVE,EVER614_WHITE,541,Zap.Deportivo Hombre,"0,0",0.0,"0,0",0.0,050 | 060 | 070 | 080 | 090 | 100 | 110 | 120 | 130 | 140 | M,"[{""row"": """", ""column"": ""060"", ""quantity"": 1}, {""row"": """", ""column"": ""070"", ""quantity"": 1}]",2,2
295,55,14,UNLIMITED METROMALL,12,UNLIMITED MEGAMALLSP,M265B2305JBN,BotiTcAm3PuCAMP 2,TACO/CAFE,CWIT,M265B2305J_BROWN,526,Bota Vestir PU Homb,"0,0",0.0,"0,0",0.0,050 | 060 | 070 | 080 | 090 | 100 | 110 | 120 | 130 | 140 | M,"[{""row"": """", ""column"": ""070"", ""quantity"": 2}]",2,2
296,55,14,UNLIMITED METROMALL,12,UNLIMITED MEGAMALLSP,M270B2306JNV,ZapDpPtAm6PuCAMP 2,PLAN/MARI,CWIT,M270B2306J_NAVY,541,Zap.Deportivo Hombre,"0,0",0.0,"0,0",0.0,050 | 060 | 070 | 080 | 090 | 100 | 110 | 120 | 130 | 140 | M,"[{""row"": """", ""column"": ""080"", ""quantity"": 1}]",1,1
297,55,14,UNLIMITED METROMALL,12,UNLIMITED MEGAMALLSP,JK620BK,ZapMetRedSinKADI 6,PLAN/NEGR,FJIN,JK620_BLACK PU,514,Zap Casl Pu Plant,"0,0",0.0,"0,0",0.0,34 | 35 | 36 | 37 | 38 | 39 | 40 | 41 | 42 | 43 | 44 | 45 | 46 | M | 32 | 33,"[{""row"": """", ""column"": ""45"", ""quantity"": 1}]",1,1
298,55,14,UNLIMITED METROMALL,12,UNLIMITED MEGAMALLSP,JK683NV,ZapTomRedSinKADI 7,PLAN/AZUL,FJIN,JK683_NAVY SUEDE,542,Zap Tipo Toms Hombre,"0,0",0.0,"0,0",0.0,34 | 35 | 36 | 37 | 38 | 39 | 40 | 41 | 42 | 43 | 44 | 45 | 46 | M | 32 | 33,"[{""row"": """", ""column"": ""40"", ""quantity"": 1}]",1,1
299,55,14,UNLIMITED METROMALL,12,UNLIMITED MEGAMALLSP,DB215335NVNB,ZapPtAm4LisCAMPL 8,PLAN/AZUL,GVIT,DB215335_NAVY NUBUCK,504,Zap Casl Cuero Plant,"0,0",0.0,"0,0",0.0,050 | 055 | 060 | 065 | 070 | 075 | 080 | 085 | 090 | 095 | 100 | 105 | 110 | 120 | M | 115 | 130 | 4,"[{""row"": """", ""column"": ""060"", ""quantity"": 1}]",1,1
