sku_code,dimension_code,value_code,value_label_es,assigned_by,assigned_at
1890-1A-PKPT,color,pk,Rosa,script:sku-suffix-attributes,2026-05-07 05:44:06.334
1890-1A-PKPT,upper_material,pt,Patent (Charol),script:sku-suffix-attributes,2026-05-07 05:44:06.334
1890-1A-PKPT,color_family,pink,Rosas,seed:derived:color_family,2026-05-07 05:44:06.334
1890-1A-TPPT,color,tp,Taupe,script:sku-suffix-attributes,2026-05-07 05:44:06.334
1890-1A-TPPT,upper_material,pt,Patent (Charol),script:sku-suffix-attributes,2026-05-07 05:44:06.334
1890-1A-TPPT,color_family,brown,Marrones,seed:derived:color_family,2026-05-07 05:44:06.334
1890-47-BGSA,color,bg,Burgundy/Vino,script:sku-suffix-attributes,2026-05-07 05:44:06.334
1890-47-BGSA,upper_material,sa,Satin,script:sku-suffix-attributes,2026-05-07 05:44:06.334
1890-47-BGSA,color_family,red,Rojos,seed:derived:color_family,2026-05-07 05:44:06.334
1890-47BGSA,color,bg,Burgundy/Vino,script:sku-suffix-attributes,2026-05-07 05:44:06.334
1890-47BGSA,upper_material,sa,Satin,script:sku-suffix-attributes,2026-05-07 05:44:06.334
1890-47BGSA,color_family,red,Rojos,seed:derived:color_family,2026-05-07 05:44:06.334
1890-47-BKSA,color,bk,Negro,script:sku-suffix-attributes,2026-05-07 05:44:06.334
1890-47-BKSA,upper_material,sa,Satin,script:sku-suffix-attributes,2026-05-07 05:44:06.334
1890-47-BKSA,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 05:44:06.334
1890-47BKSA,color,bk,Negro,script:sku-suffix-attributes,2026-05-07 05:44:06.334
1890-47BKSA,upper_material,sa,Satin,script:sku-suffix-attributes,2026-05-07 05:44:06.334
1890-47BKSA,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 05:44:06.334
1890-47-GDME,color,gd,Dorado,script:sku-suffix-attributes,2026-05-07 05:44:06.334
1890-47-GDME,upper_material,me,Metalico,script:sku-suffix-attributes,2026-05-07 05:44:06.334
1890-47-GDME,color_family,metallic,Metalicos,seed:derived:color_family,2026-05-07 05:44:06.334
1890-47GDSA,color,gd,Dorado,script:sku-suffix-attributes,2026-05-07 05:44:06.334
1890-47GDSA,upper_material,sa,Satin,script:sku-suffix-attributes,2026-05-07 05:44:06.334
1890-47GDSA,color_family,metallic,Metalicos,seed:derived:color_family,2026-05-07 05:44:06.334
1890-47-SLME,color,sl,Plateado,script:sku-suffix-attributes,2026-05-07 05:44:06.334
1890-47-SLME,upper_material,me,Metalico,script:sku-suffix-attributes,2026-05-07 05:44:06.334
1890-47-SLME,color_family,metallic,Metalicos,seed:derived:color_family,2026-05-07 05:44:06.334
1890-47SLSA,color,sl,Plateado,script:sku-suffix-attributes,2026-05-07 05:44:06.334
1890-47SLSA,upper_material,sa,Satin,script:sku-suffix-attributes,2026-05-07 05:44:06.334
1890-47SLSA,color_family,metallic,Metalicos,seed:derived:color_family,2026-05-07 05:44:06.334
1895-1B-BEPT,color,be,Beige,script:sku-suffix-attributes,2026-05-07 05:44:06.334
1895-1B-BEPT,upper_material,pt,Patent (Charol),script:sku-suffix-attributes,2026-05-07 05:44:06.334
1895-1B-BEPT,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 05:44:06.334
1895-1B-BKNB,color,bk,Negro,script:sku-suffix-attributes,2026-05-07 05:44:06.334
1895-1B-BKNB,upper_material,nu,Nubuck,script:sku-suffix-attributes,2026-05-07 05:44:06.334
1895-1B-BKNB,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 05:44:06.334
1895-1B-BKPT,color,bk,Negro,script:sku-suffix-attributes,2026-05-07 05:44:06.334
1895-1B-BKPT,upper_material,pt,Patent (Charol),script:sku-suffix-attributes,2026-05-07 05:44:06.334
1895-1B-BKPT,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 05:44:06.334
1895-1B-RDNB,color,rd,Rojo,script:sku-suffix-attributes,2026-05-07 05:44:06.334
1895-1B-RDNB,upper_material,nu,Nubuck,script:sku-suffix-attributes,2026-05-07 05:44:06.334
1895-1B-RDNB,color_family,red,Rojos,seed:derived:color_family,2026-05-07 05:44:06.334
1895-1B-TNNB,color,tn,Tan,script:sku-suffix-attributes,2026-05-07 05:44:06.334
1895-1B-TNNB,upper_material,nu,Nubuck,script:sku-suffix-attributes,2026-05-07 05:44:06.334
1895-1B-TNNB,color_family,brown,Marrones,seed:derived:color_family,2026-05-07 05:44:06.334
1895-1B-TPPT,color,tp,Taupe,script:sku-suffix-attributes,2026-05-07 05:44:06.334
1895-1B-TPPT,upper_material,pt,Patent (Charol),script:sku-suffix-attributes,2026-05-07 05:44:06.334
1895-1B-TPPT,color_family,brown,Marrones,seed:derived:color_family,2026-05-07 05:44:06.334
1895-243BKNB,color,bk,Negro,script:sku-suffix-attributes,2026-05-07 05:44:06.334
1895-243BKNB,upper_material,nu,Nubuck,script:sku-suffix-attributes,2026-05-07 05:44:06.334
1895-243BKNB,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 05:44:06.334
1895-243BKPU,color,bk,Negro,script:sku-suffix-attributes,2026-05-07 05:44:06.334
1895-243BKPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 05:44:06.334
1895-243BKPU,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 05:44:06.334
1895-243CPPU,color,cp,Champagne,script:sku-suffix-attributes,2026-05-07 05:44:06.334
1895-243CPPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 05:44:06.334
1895-243CPPU,color_family,metallic,Metalicos,seed:derived:color_family,2026-05-07 05:44:06.334
1895-243GDPU,color,gd,Dorado,script:sku-suffix-attributes,2026-05-07 05:44:06.334
1895-243GDPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 05:44:06.334
1895-243GDPU,color_family,metallic,Metalicos,seed:derived:color_family,2026-05-07 05:44:06.334
1895-243SLPU,color,sl,Plateado,script:sku-suffix-attributes,2026-05-07 05:44:06.334
1895-243SLPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 05:44:06.334
1895-243SLPU,color_family,metallic,Metalicos,seed:derived:color_family,2026-05-07 05:44:06.334
1895-245BESD,color,be,Beige,script:sku-suffix-attributes,2026-05-07 05:44:06.334
1895-245BESD,upper_material,su,Suede,script:sku-suffix-attributes,2026-05-07 05:44:06.334
1895-245BESD,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 05:44:06.334
1895-245-BGSD,color,bg,Burgundy/Vino,script:sku-suffix-attributes,2026-05-07 05:44:06.334
1895-245-BGSD,upper_material,su,Suede,script:sku-suffix-attributes,2026-05-07 05:44:06.334
1895-245-BGSD,color_family,red,Rojos,seed:derived:color_family,2026-05-07 05:44:06.334
1895-245BGSD,color,bg,Burgundy/Vino,script:sku-suffix-attributes,2026-05-07 05:44:06.334
1895-245BGSD,upper_material,su,Suede,script:sku-suffix-attributes,2026-05-07 05:44:06.334
1895-245BGSD,color_family,red,Rojos,seed:derived:color_family,2026-05-07 05:44:06.334
1895-245-BKSD,color,bk,Negro,script:sku-suffix-attributes,2026-05-07 05:44:06.334
1895-245-BKSD,upper_material,su,Suede,script:sku-suffix-attributes,2026-05-07 05:44:06.334
1895-245-BKSD,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 05:44:06.334
1895-245BKSD,color,bk,Negro,script:sku-suffix-attributes,2026-05-07 05:44:06.334
1895-245BKSD,upper_material,su,Suede,script:sku-suffix-attributes,2026-05-07 05:44:06.334
1895-245BKSD,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 05:44:06.334
1895-245RDSD,color,rd,Rojo,script:sku-suffix-attributes,2026-05-07 05:44:06.334
1895-245RDSD,upper_material,su,Suede,script:sku-suffix-attributes,2026-05-07 05:44:06.334
1895-245RDSD,color_family,red,Rojos,seed:derived:color_family,2026-05-07 05:44:06.334
2008-WHBKPU,color,bk,Negro,script:sku-suffix-attributes,2026-05-07 05:44:06.334
2008-WHBKPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 05:44:06.334
2008-WHBKPU,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 05:44:06.334
2008-WHBKRDPU,color,rd,Rojo,script:sku-suffix-attributes,2026-05-07 05:44:06.334
2008-WHBKRDPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 05:44:06.334
2008-WHBKRDPU,color_family,red,Rojos,seed:derived:color_family,2026-05-07 05:44:06.334
2008-WHBLPU,color,bl,Azul,script:sku-suffix-attributes,2026-05-07 05:44:06.334
2008-WHBLPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 05:44:06.334
2008-WHBLPU,color_family,blue,Azules,seed:derived:color_family,2026-05-07 05:44:06.334
2008-WHOLPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 05:44:06.334
2008-WHPKPU,color,pk,Rosa,script:sku-suffix-attributes,2026-05-07 05:44:06.334
2008-WHPKPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 05:44:06.334
2008-WHPKPU,color_family,pink,Rosas,seed:derived:color_family,2026-05-07 05:44:06.334
2008-WHRDPU,color,rd,Rojo,script:sku-suffix-attributes,2026-05-07 05:44:06.334
2008-WHRDPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 05:44:06.334
2008-WHRDPU,color_family,red,Rojos,seed:derived:color_family,2026-05-07 05:44:06.334
2009-BKPU,color,bk,Negro,script:sku-suffix-attributes,2026-05-07 05:44:06.334
2009-BKPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 05:44:06.334
2009-BKPU,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 05:44:06.334
2009-BLPU,color,bl,Azul,script:sku-suffix-attributes,2026-05-07 05:44:06.334
2009-BLPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 05:44:06.334
2009-BLPU,color_family,blue,Azules,seed:derived:color_family,2026-05-07 05:44:06.334
2009-PKPU,color,pk,Rosa,script:sku-suffix-attributes,2026-05-07 05:44:06.334
2009-PKPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 05:44:06.334
2009-PKPU,color_family,pink,Rosas,seed:derived:color_family,2026-05-07 05:44:06.334
2009-WHPU,color,wh,Blanco,script:sku-suffix-attributes,2026-05-07 05:44:06.334
2009-WHPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 05:44:06.334
2009-WHPU,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 05:44:06.334
20262BKTE,color,bk,Negro,script:sku-suffix-attributes,2026-05-07 05:44:06.334
20262BKTE,upper_material,te,Tela,script:sku-suffix-attributes,2026-05-07 05:44:06.334
20262BKTE,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 05:44:06.334
20262CPTE,color,cp,Champagne,script:sku-suffix-attributes,2026-05-07 05:44:06.334
20262CPTE,upper_material,te,Tela,script:sku-suffix-attributes,2026-05-07 05:44:06.334
20262CPTE,color_family,metallic,Metalicos,seed:derived:color_family,2026-05-07 05:44:06.334
20262SLTE,color,sl,Plateado,script:sku-suffix-attributes,2026-05-07 05:44:06.334
20262SLTE,upper_material,te,Tela,script:sku-suffix-attributes,2026-05-07 05:44:06.334
20262SLTE,color_family,metallic,Metalicos,seed:derived:color_family,2026-05-07 05:44:06.334
20265BKTE,color,bk,Negro,script:sku-suffix-attributes,2026-05-07 05:44:06.334
20265BKTE,upper_material,te,Tela,script:sku-suffix-attributes,2026-05-07 05:44:06.334
20265BKTE,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 05:44:06.334
20265CPTE,color,cp,Champagne,script:sku-suffix-attributes,2026-05-07 05:44:06.334
20265CPTE,upper_material,te,Tela,script:sku-suffix-attributes,2026-05-07 05:44:06.334
20265CPTE,color_family,metallic,Metalicos,seed:derived:color_family,2026-05-07 05:44:06.334
20265SLTE,color,sl,Plateado,script:sku-suffix-attributes,2026-05-07 05:44:06.334
20265SLTE,upper_material,te,Tela,script:sku-suffix-attributes,2026-05-07 05:44:06.334
20265SLTE,color_family,metallic,Metalicos,seed:derived:color_family,2026-05-07 05:44:06.334
20267BKLN,color,bk,Negro,script:sku-suffix-attributes,2026-05-07 05:44:06.334
20267BKLN,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 05:44:06.334
20267GDLN,color,gd,Dorado,script:sku-suffix-attributes,2026-05-07 05:44:06.334
20267GDLN,color_family,metallic,Metalicos,seed:derived:color_family,2026-05-07 05:44:06.334
20267SLLN,color,sl,Plateado,script:sku-suffix-attributes,2026-05-07 05:44:06.334
20267SLLN,color_family,metallic,Metalicos,seed:derived:color_family,2026-05-07 05:44:06.334
20269CPME,color,cp,Champagne,script:sku-suffix-attributes,2026-05-07 05:44:06.334
20269CPME,upper_material,me,Metalico,script:sku-suffix-attributes,2026-05-07 05:44:06.334
20269CPME,color_family,metallic,Metalicos,seed:derived:color_family,2026-05-07 05:44:06.334
20269SLME,color,sl,Plateado,script:sku-suffix-attributes,2026-05-07 05:44:06.334
20269SLME,upper_material,me,Metalico,script:sku-suffix-attributes,2026-05-07 05:44:06.334
20269SLME,color_family,metallic,Metalicos,seed:derived:color_family,2026-05-07 05:44:06.334
2032-1-BEPV,color,be,Beige,script:sku-suffix-attributes,2026-05-07 05:44:06.334
2032-1-BEPV,upper_material,pv,PVC/Vinilo,script:sku-suffix-attributes,2026-05-07 05:44:06.334
2032-1-BEPV,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 05:44:06.334
2032-1BEPV,color,be,Beige,script:sku-suffix-attributes,2026-05-07 05:44:06.334
2032-1BEPV,upper_material,pv,PVC/Vinilo,script:sku-suffix-attributes,2026-05-07 05:44:06.334
2032-1BEPV,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 05:44:06.334
2032-1-WHPV,color,wh,Blanco,script:sku-suffix-attributes,2026-05-07 05:44:06.334
2032-1-WHPV,upper_material,pv,PVC/Vinilo,script:sku-suffix-attributes,2026-05-07 05:44:06.334
2032-1-WHPV,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 05:44:06.334
2032-1WHPV,color,wh,Blanco,script:sku-suffix-attributes,2026-05-07 05:44:06.334
2032-1WHPV,upper_material,pv,PVC/Vinilo,script:sku-suffix-attributes,2026-05-07 05:44:06.334
2032-1WHPV,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 05:44:06.334
2032-2-BEPV,color,be,Beige,script:sku-suffix-attributes,2026-05-07 05:44:06.334
2032-2-BEPV,upper_material,pv,PVC/Vinilo,script:sku-suffix-attributes,2026-05-07 05:44:06.334
2032-2-BEPV,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 05:44:06.334
2032-2BEPV,color,be,Beige,script:sku-suffix-attributes,2026-05-07 05:44:06.334
2032-2BEPV,upper_material,pv,PVC/Vinilo,script:sku-suffix-attributes,2026-05-07 05:44:06.334
2032-2BEPV,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 05:44:06.334
2032-2-GDPV,color,gd,Dorado,script:sku-suffix-attributes,2026-05-07 05:44:06.334
2032-2-GDPV,upper_material,pv,PVC/Vinilo,script:sku-suffix-attributes,2026-05-07 05:44:06.334
2032-2-GDPV,color_family,metallic,Metalicos,seed:derived:color_family,2026-05-07 05:44:06.334
2032-2GDPV,color,gd,Dorado,script:sku-suffix-attributes,2026-05-07 05:44:06.334
2032-2GDPV,upper_material,pv,PVC/Vinilo,script:sku-suffix-attributes,2026-05-07 05:44:06.334
2032-2GDPV,color_family,metallic,Metalicos,seed:derived:color_family,2026-05-07 05:44:06.334
2032-2SLPV,color,sl,Plateado,script:sku-suffix-attributes,2026-05-07 05:44:06.334
2032-2SLPV,upper_material,pv,PVC/Vinilo,script:sku-suffix-attributes,2026-05-07 05:44:06.334
2032-2SLPV,color_family,metallic,Metalicos,seed:derived:color_family,2026-05-07 05:44:06.334
2032-3BEPU,color,be,Beige,script:sku-suffix-attributes,2026-05-07 05:44:06.334
2032-3BEPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 05:44:06.334
2032-3BEPU,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 05:44:06.334
2032-3BKPU,color,bk,Negro,script:sku-suffix-attributes,2026-05-07 05:44:06.334
2032-3BKPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 05:44:06.334
2032-3BKPU,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 05:44:06.334
23040-L1CHME,upper_material,me,Metalico,script:sku-suffix-attributes,2026-05-07 05:44:06.334
23040-L1SLME,color,sl,Plateado,script:sku-suffix-attributes,2026-05-07 05:44:06.334
23040-L1SLME,upper_material,me,Metalico,script:sku-suffix-attributes,2026-05-07 05:44:06.334
23040-L1SLME,color_family,metallic,Metalicos,seed:derived:color_family,2026-05-07 05:44:06.334
23129-BEME,color,be,Beige,script:sku-suffix-attributes,2026-05-07 05:44:06.334
23129-BEME,upper_material,me,Metalico,script:sku-suffix-attributes,2026-05-07 05:44:06.334
23129-BEME,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 05:44:06.334
23129-GDME,color,gd,Dorado,script:sku-suffix-attributes,2026-05-07 05:44:06.334
23129-GDME,upper_material,me,Metalico,script:sku-suffix-attributes,2026-05-07 05:44:06.334
23129-GDME,color_family,metallic,Metalicos,seed:derived:color_family,2026-05-07 05:44:06.334
23133L2BESD,color,be,Beige,script:sku-suffix-attributes,2026-05-07 05:44:06.334
23133L2BESD,upper_material,su,Suede,script:sku-suffix-attributes,2026-05-07 05:44:06.334
23133L2BESD,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 05:44:06.334
23133L2CASD,color,ca,Camel,script:sku-suffix-attributes,2026-05-07 05:44:06.334
23133L2CASD,upper_material,su,Suede,script:sku-suffix-attributes,2026-05-07 05:44:06.334
23133L2CASD,color_family,brown,Marrones,seed:derived:color_family,2026-05-07 05:44:06.334
2319801-ABEPU,color,be,Beige,script:sku-suffix-attributes,2026-05-07 05:44:06.334
2319801-ABEPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 05:44:06.334
2319801-ABEPU,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 05:44:06.334
2319801-ABKPU,color,bk,Negro,script:sku-suffix-attributes,2026-05-07 05:44:06.334
2319801-ABKPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 05:44:06.334
2319801-ABKPU,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 05:44:06.334
2319801-BBEPU,color,be,Beige,script:sku-suffix-attributes,2026-05-07 05:44:06.334
2319801-BBEPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 05:44:06.334
2319801-BBEPU,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 05:44:06.334
2319801-BKPU,color,bk,Negro,script:sku-suffix-attributes,2026-05-07 05:44:06.334
2319801-BKPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 05:44:06.334
2319801-BKPU,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 05:44:06.334
2319801-GNPU,color,gn,Verde,script:sku-suffix-attributes,2026-05-07 05:44:06.334
2319801-GNPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 05:44:06.334
2319801-GNPU,color_family,green,Verdes,seed:derived:color_family,2026-05-07 05:44:06.334
2319801-MVPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 05:44:06.334
2319X805-BKPU,color,bk,Negro,script:sku-suffix-attributes,2026-05-07 05:44:06.334
2319X805-BKPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 05:44:06.334
2319X805-BKPU,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 05:44:06.334
2319X805-CHPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 05:44:06.334
2319X805-GDPU,color,gd,Dorado,script:sku-suffix-attributes,2026-05-07 05:44:06.334
2319X805-GDPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 05:44:06.334
2319X805-GDPU,color_family,metallic,Metalicos,seed:derived:color_family,2026-05-07 05:44:06.334
2319X805-PWPU,color,pw,Peltre,script:sku-suffix-attributes,2026-05-07 05:44:06.334
2319X805-PWPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 05:44:06.334
2319X805-PWPU,color_family,metallic,Metalicos,seed:derived:color_family,2026-05-07 05:44:06.334
2326XA8011-CHPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 05:44:06.334
2326XA8011-NDPU,color,nd,Nude,script:sku-suffix-attributes,2026-05-07 05:44:06.334
2326XA8011-NDPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 05:44:06.334
2326XA8011-NDPU,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 05:44:06.334
2326XA801-ABKPU,color,bk,Negro,script:sku-suffix-attributes,2026-05-07 05:44:06.334
2326XA801-ABKPU,upper_material,pu,PU (Polyuretano),script:sku-suffix-attributes,2026-05-07 05:44:06.334
2326XA801-ABKPU,color_family,neutral,Neutros,seed:derived:color_family,2026-05-07 05:44:06.334
